[6, 4, 5, 9, 15, 3, 14, 10, 12, 11, 16, 13, 7, 8, 1, 2],0.6767441630363464
[15, 7, 2, 12, 9, 14, 5, 10, 6, 8, 13, 1, 16, 3, 11, 4],0.4000000059604645
[16, 7, 11, 8, 4, 10, 3, 5, 15, 2, 9, 1, 12, 13, 6, 14],0.6837209463119507
[13, 12, 9, 3, 2, 15, 5, 4, 6, 10, 1, 16, 8, 14, 7, 11],0.48139533400535583
[16, 14, 5, 10, 6, 1, 9, 15, 8, 13, 11, 12, 3, 4, 7, 2],0.4674418568611145
[5, 6, 14, 4, 13, 8, 1, 16, 3, 7, 2, 9, 12, 11, 15, 10],0.6418604850769043
[9, 7, 1, 3, 6, 2, 10, 13, 5, 4, 12, 15, 16, 8, 11, 14],0.6813953518867493
[14, 7, 10, 5, 6, 8, 11, 2, 16, 1, 12, 3, 13, 9, 15, 4],0.6930232644081116
[3, 13, 6, 12, 14, 4, 8, 11, 1, 9, 2, 7, 10, 16, 5, 15],0.7209302186965942
[9, 6, 7, 4, 1, 16, 5, 12, 10, 15, 13, 3, 11, 2, 8, 14],0.4883720874786377
[12, 13, 11, 8, 10, 9, 6, 16, 5, 4, 7, 14, 3, 1, 15, 2],0.7069767713546753
[12, 16, 2, 5, 11, 9, 8, 13, 15, 7, 14, 4, 3, 10, 1, 6],0.6000000238418579
[14, 15, 6, 5, 1, 12, 7, 16, 2, 9, 11, 3, 10, 13, 8, 4],0.6651162505149841
[5, 14, 7, 15, 2, 11, 8, 1, 12, 16, 6, 4, 13, 9, 3, 10],0.369767427444458
[4, 10, 13, 16, 14, 15, 2, 6, 3, 11, 1, 5, 8, 7, 9, 12],0.7767441868782043
[1, 16, 13, 8, 9, 2, 15, 11, 3, 5, 6, 10, 4, 14, 7, 12],0.5139535069465637
[3, 12, 16, 10, 8, 15, 11, 6, 14, 1, 9, 5, 13, 2, 4, 7],0.48372092843055725
[4, 13, 6, 12, 15, 16, 1, 10, 3, 2, 14, 7, 9, 8, 11, 5],0.4976744055747986
[8, 13, 5, 16, 9, 11, 6, 7, 12, 14, 15, 10, 3, 1, 2, 4],0.604651153087616
[8, 6, 4, 11, 12, 15, 1, 9, 16, 10, 2, 5, 14, 3, 7, 13],0.6209302544593811
[8, 10, 3, 14, 7, 13, 6, 2, 16, 4, 1, 15, 11, 12, 9, 5],0.5790697932243347
[4, 6, 1, 11, 8, 14, 2, 15, 9, 5, 16, 3, 13, 10, 7, 12],0.5674418807029724
[13, 14, 2, 15, 3, 5, 10, 6, 16, 9, 1, 12, 4, 7, 8, 11],0.5418604612350464
[6, 2, 13, 10, 3, 12, 16, 5, 7, 14, 8, 9, 1, 11, 4, 15],0.7558139562606812
[7, 13, 2, 16, 11, 12, 3, 4, 14, 1, 9, 5, 15, 10, 6, 8],0.6883720755577087
[7, 2, 4, 14, 9, 1, 11, 5, 16, 3, 15, 10, 13, 6, 12, 8],0.6093023419380188
[13, 16, 11, 2, 14, 6, 10, 3, 15, 7, 1, 5, 12, 9, 4, 8],0.6906976699829102
[7, 2, 16, 12, 8, 5, 6, 10, 3, 9, 11, 4, 13, 14, 15, 1],0.7860465049743652
[9, 6, 5, 11, 10, 4, 8, 2, 16, 12, 13, 7, 1, 3, 14, 15],0.7186046242713928
[3, 15, 2, 12, 16, 8, 4, 7, 6, 1, 13, 14, 10, 11, 9, 5],0.5348837375640869
[6, 5, 14, 15, 11, 3, 9, 12, 8, 1, 16, 7, 10, 2, 13, 4],0.5976744294166565
[9, 5, 6, 4, 8, 12, 2, 11, 14, 3, 13, 10, 7, 1, 16, 15],0.4441860318183899
[8, 6, 1, 12, 14, 9, 3, 13, 16, 5, 15, 4, 2, 7, 10, 11],0.4790697693824768
[14, 15, 13, 3, 12, 2, 4, 5, 1, 6, 11, 16, 8, 9, 7, 10],0.5604650974273682
[10, 4, 1, 3, 5, 12, 16, 13, 9, 14, 6, 15, 11, 8, 2, 7],0.6511628031730652
[8, 16, 2, 4, 12, 15, 10, 7, 9, 6, 14, 3, 11, 1, 5, 13],0.42093023657798767
[13, 7, 10, 5, 6, 1, 15, 12, 2, 3, 9, 14, 4, 8, 11, 16],0.5023255944252014
[13, 12, 4, 9, 7, 8, 14, 5, 3, 2, 10, 11, 6, 1, 16, 15],0.5906976461410522
[13, 6, 14, 1, 11, 15, 3, 12, 16, 10, 7, 5, 2, 9, 8, 4],0.7627906799316406
[7, 13, 9, 3, 1, 15, 2, 12, 10, 4, 11, 5, 14, 16, 6, 8],0.5511627793312073
[14, 13, 15, 11, 9, 7, 1, 12, 5, 2, 6, 3, 4, 16, 10, 8],0.5325581431388855
[4, 2, 15, 14, 10, 11, 5, 1, 8, 16, 12, 3, 7, 9, 13, 6],0.6581395268440247
[16, 9, 6, 7, 12, 13, 5, 11, 2, 14, 3, 4, 8, 1, 15, 10],0.695348858833313
[16, 9, 1, 10, 15, 11, 5, 7, 4, 8, 14, 3, 13, 12, 6, 2],0.5232558250427246
[6, 11, 1, 2, 5, 4, 14, 15, 8, 16, 13, 3, 7, 9, 10, 12],0.7627906799316406
[11, 1, 6, 13, 2, 7, 12, 4, 15, 14, 3, 8, 10, 9, 16, 5],0.47209301590919495
[3, 11, 7, 12, 10, 2, 5, 15, 13, 6, 16, 1, 9, 14, 4, 8],0.7116279006004333
[5, 13, 6, 15, 12, 14, 4, 16, 1, 7, 9, 11, 8, 3, 10, 2],0.565116286277771
[7, 15, 10, 14, 3, 6, 4, 11, 2, 13, 12, 1, 16, 8, 9, 5],0.4558139443397522
[2, 13, 11, 10, 8, 15, 4, 6, 16, 5, 14, 9, 1, 12, 3, 7],0.7883720993995667
[7, 13, 5, 6, 4, 14, 9, 12, 10, 11, 16, 3, 1, 2, 8, 15],0.7372093200683594
[6, 11, 5, 7, 10, 15, 13, 3, 16, 12, 9, 2, 1, 14, 8, 4],0.739534854888916
[16, 2, 5, 9, 12, 13, 15, 3, 11, 8, 6, 1, 10, 7, 14, 4],0.5720930099487305
[16, 2, 1, 11, 7, 14, 12, 5, 13, 8, 4, 3, 6, 10, 9, 15],0.5023255944252014
[2, 11, 13, 3, 6, 16, 14, 8, 12, 1, 4, 10, 7, 15, 9, 5],0.4790697693824768
[9, 4, 2, 5, 3, 12, 11, 13, 15, 10, 16, 1, 6, 8, 14, 7],0.7488372325897217
[15, 2, 16, 5, 6, 4, 11, 12, 13, 8, 1, 7, 3, 10, 14, 9],0.302325576543808
[4, 15, 13, 11, 14, 12, 1, 3, 9, 5, 8, 10, 2, 16, 7, 6],0.5139535069465637
[11, 1, 13, 8, 3, 5, 14, 12, 16, 9, 10, 7, 4, 15, 6, 2],0.7302325367927551
[6, 7, 12, 4, 14, 1, 8, 15, 13, 5, 10, 3, 9, 2, 11, 16],0.5627906918525696
[12, 2, 7, 5, 14, 11, 9, 16, 8, 3, 13, 1, 10, 15, 4, 6],0.630232572555542
[15, 13, 8, 9, 11, 4, 1, 10, 14, 16, 5, 12, 3, 6, 2, 7],0.8093023300170898
[11, 3, 5, 9, 2, 14, 1, 7, 6, 12, 4, 16, 15, 10, 13, 8],0.604651153087616
[13, 7, 1, 6, 4, 14, 8, 12, 2, 3, 11, 16, 10, 5, 15, 9],0.6325581669807434
[15, 8, 2, 4, 13, 1, 3, 6, 16, 12, 7, 14, 5, 10, 11, 9],0.734883725643158
[9, 14, 12, 2, 4, 7, 11, 1, 3, 5, 8, 16, 10, 13, 15, 6],0.8116279244422913
[10, 12, 7, 16, 15, 1, 4, 5, 9, 14, 11, 6, 8, 13, 2, 3],0.6627907156944275
[4, 12, 14, 10, 8, 1, 3, 11, 6, 5, 16, 2, 13, 9, 15, 7],0.6465116143226624
[13, 2, 11, 4, 1, 14, 3, 10, 6, 5, 15, 16, 7, 8, 9, 12],0.6255813837051392
[8, 13, 11, 15, 6, 12, 9, 4, 14, 1, 16, 10, 7, 3, 5, 2],0.6534883975982666
[8, 9, 11, 3, 15, 16, 4, 12, 6, 14, 2, 7, 1, 13, 5, 10],0.3558139503002167
[13, 7, 3, 10, 11, 12, 2, 9, 14, 6, 16, 15, 8, 1, 5, 4],0.46046510338783264
[11, 16, 6, 7, 8, 15, 2, 9, 1, 3, 13, 5, 14, 12, 10, 4],0.7534883618354797
[4, 13, 15, 1, 3, 11, 6, 9, 8, 5, 16, 14, 7, 2, 10, 12],0.6093023419380188
[5, 7, 15, 4, 16, 11, 8, 10, 13, 9, 1, 14, 6, 2, 3, 12],0.6069767475128174
[14, 2, 4, 11, 5, 3, 7, 13, 16, 8, 1, 10, 12, 15, 9, 6],0.7302325367927551
[15, 4, 5, 9, 13, 14, 6, 10, 1, 8, 3, 16, 11, 2, 12, 7],0.569767415523529
[10, 13, 1, 11, 12, 9, 7, 2, 14, 3, 5, 4, 16, 6, 15, 8],0.8279069662094116
[8, 1, 10, 5, 14, 7, 3, 11, 13, 15, 16, 4, 12, 2, 6, 9],0.669767439365387
[9, 4, 5, 8, 13, 1, 10, 12, 3, 11, 14, 16, 7, 6, 2, 15],0.734883725643158
[11, 8, 10, 13, 4, 6, 9, 1, 3, 7, 16, 2, 15, 5, 14, 12],0.6976743936538696
[6, 12, 14, 10, 9, 11, 5, 4, 1, 15, 3, 13, 2, 16, 7, 8],0.46046510338783264
[3, 8, 11, 7, 6, 13, 1, 12, 2, 14, 4, 9, 5, 15, 10, 16],0.5186046361923218
[8, 12, 6, 5, 11, 10, 13, 15, 3, 4, 2, 7, 16, 1, 9, 14],0.5627906918525696
[11, 7, 10, 15, 6, 2, 14, 12, 4, 13, 5, 16, 1, 9, 8, 3],0.6000000238418579
[1, 9, 10, 13, 3, 15, 6, 16, 12, 4, 2, 8, 14, 7, 5, 11],0.40930232405662537
[8, 6, 7, 10, 14, 15, 3, 9, 16, 12, 11, 1, 5, 2, 13, 4],0.5837209224700928
[1, 3, 11, 15, 16, 2, 6, 4, 14, 7, 9, 12, 8, 5, 13, 10],0.5744186043739319
[13, 15, 2, 3, 7, 5, 8, 1, 10, 14, 16, 6, 11, 9, 12, 4],0.7767441868782043
[3, 4, 8, 13, 6, 2, 9, 10, 15, 7, 1, 16, 14, 11, 5, 12],0.6558139324188232
[9, 11, 3, 6, 8, 14, 10, 13, 12, 7, 16, 5, 1, 2, 4, 15],0.6604651212692261
[3, 11, 12, 9, 6, 7, 4, 10, 14, 5, 1, 13, 16, 2, 8, 15],0.804651141166687
[4, 6, 3, 1, 15, 10, 5, 11, 7, 12, 16, 2, 14, 9, 8, 13],0.6465116143226624
[5, 10, 4, 8, 2, 6, 15, 1, 16, 13, 14, 7, 3, 12, 9, 11],0.5627906918525696
[9, 6, 3, 16, 5, 1, 12, 14, 2, 15, 13, 10, 7, 4, 8, 11],0.45116278529167175
[10, 5, 11, 12, 7, 16, 4, 9, 15, 3, 1, 8, 14, 6, 2, 13],0.5232558250427246
[4, 14, 5, 2, 10, 12, 8, 16, 13, 3, 1, 9, 15, 6, 7, 11],0.5581395626068115
[7, 16, 3, 12, 5, 15, 6, 14, 11, 8, 10, 2, 13, 9, 1, 4],0.45348837971687317
[7, 1, 8, 2, 5, 12, 11, 15, 3, 14, 6, 9, 16, 4, 13, 10],0.48372092843055725
[14, 4, 2, 5, 9, 15, 10, 6, 13, 11, 16, 12, 7, 3, 8, 1],0.7023255825042725
[9, 8, 1, 6, 3, 7, 4, 13, 15, 12, 16, 14, 10, 2, 11, 5],0.5232558250427246
[16, 7, 5, 15, 8, 11, 13, 2, 1, 3, 4, 6, 10, 12, 9, 14],0.539534866809845
[10, 12, 9, 11, 13, 5, 8, 1, 15, 6, 4, 7, 3, 14, 2, 16],0.3720930218696594
[1, 4, 7, 13, 6, 3, 2, 10, 8, 12, 9, 16, 15, 14, 5, 11],0.5418604612350464
[8, 1, 14, 9, 12, 3, 4, 11, 5, 2, 10, 13, 6, 16, 7, 15],0.49302324652671814
[10, 2, 14, 1, 7, 6, 16, 3, 11, 15, 13, 5, 4, 9, 8, 12],0.5558139681816101
[1, 12, 13, 14, 6, 10, 15, 3, 4, 7, 16, 5, 2, 9, 11, 8],0.739534854888916
[4, 5, 16, 11, 10, 8, 7, 2, 13, 9, 14, 1, 3, 15, 12, 6],0.5860465168952942
[1, 7, 11, 14, 3, 13, 16, 10, 5, 2, 8, 6, 12, 4, 15, 9],0.7255814075469971
[4, 8, 14, 1, 5, 2, 3, 9, 12, 7, 16, 13, 10, 6, 15, 11],0.8441860675811768
[6, 7, 11, 10, 1, 5, 15, 14, 4, 2, 16, 8, 13, 12, 3, 9],0.4790697693824768
[2, 6, 9, 3, 5, 15, 13, 1, 4, 16, 14, 10, 8, 12, 7, 11],0.4372093081474304
[1, 12, 2, 5, 11, 14, 15, 7, 8, 10, 13, 3, 4, 9, 6, 16],0.5790697932243347
[13, 11, 2, 14, 15, 6, 4, 12, 5, 3, 7, 16, 9, 10, 8, 1],0.6186046600341797
[16, 5, 13, 7, 15, 8, 1, 11, 3, 14, 4, 9, 2, 10, 6, 12],0.46279069781303406
[3, 12, 8, 9, 6, 4, 13, 5, 15, 1, 7, 10, 14, 16, 11, 2],0.630232572555542
[15, 4, 8, 12, 2, 5, 7, 10, 1, 6, 9, 11, 13, 14, 3, 16],0.7046511769294739
[9, 11, 6, 10, 3, 4, 8, 12, 16, 13, 14, 15, 7, 1, 5, 2],0.5372093319892883
[9, 8, 2, 15, 11, 7, 13, 1, 6, 5, 10, 14, 12, 4, 3, 16],0.6813953518867493
[8, 14, 16, 3, 1, 4, 2, 6, 12, 7, 9, 11, 15, 5, 13, 10],0.5558139681816101
[10, 3, 5, 9, 12, 4, 16, 13, 1, 11, 7, 15, 14, 6, 2, 8],0.669767439365387
[10, 15, 13, 8, 14, 4, 9, 2, 5, 3, 12, 7, 11, 6, 1, 16],0.6604651212692261
[2, 8, 9, 7, 13, 10, 16, 15, 3, 5, 14, 12, 1, 11, 6, 4],0.5744186043739319
[4, 11, 16, 3, 6, 15, 14, 10, 5, 1, 8, 9, 2, 7, 13, 12],0.6581395268440247
[7, 10, 3, 13, 9, 2, 1, 12, 6, 5, 8, 15, 11, 16, 4, 14],0.5325581431388855
[15, 12, 9, 14, 10, 16, 6, 2, 4, 3, 7, 13, 1, 5, 8, 11],0.565116286277771
[14, 8, 6, 9, 3, 7, 10, 2, 16, 12, 13, 15, 11, 5, 1, 4],0.5976744294166565
[8, 6, 2, 12, 3, 15, 11, 1, 5, 7, 10, 4, 13, 14, 16, 9],0.5488371849060059
[14, 4, 7, 8, 9, 3, 15, 12, 1, 10, 13, 6, 16, 11, 2, 5],0.4767441749572754
[13, 15, 5, 4, 2, 11, 1, 3, 9, 6, 8, 12, 10, 16, 7, 14],0.5441860556602478
[5, 6, 8, 14, 3, 10, 4, 16, 2, 15, 7, 1, 13, 11, 9, 12],0.525581419467926
[11, 6, 16, 5, 9, 8, 2, 13, 3, 14, 4, 10, 12, 15, 1, 7],0.46279069781303406
[6, 9, 16, 3, 13, 11, 4, 15, 1, 10, 8, 2, 7, 5, 14, 12],0.4558139443397522
[9, 14, 15, 16, 2, 12, 13, 7, 3, 1, 5, 4, 10, 8, 6, 11],0.7767441868782043
[13, 14, 5, 10, 6, 16, 3, 7, 2, 1, 15, 4, 8, 11, 12, 9],0.5976744294166565
[6, 2, 7, 3, 13, 4, 10, 14, 15, 5, 11, 12, 16, 8, 9, 1],0.7093023061752319
[13, 12, 4, 2, 15, 9, 7, 6, 14, 1, 11, 3, 10, 8, 16, 5],0.565116286277771
[14, 6, 1, 7, 15, 3, 11, 16, 8, 10, 2, 5, 12, 9, 13, 4],0.7255814075469971
[3, 16, 2, 9, 13, 11, 12, 8, 14, 7, 1, 4, 10, 15, 5, 6],0.434883713722229
[9, 12, 14, 16, 13, 5, 6, 10, 4, 11, 3, 15, 8, 2, 7, 1],0.4581395387649536
[6, 16, 3, 15, 9, 8, 11, 10, 13, 1, 4, 12, 2, 5, 7, 14],0.4162790775299072
[8, 5, 11, 2, 3, 13, 1, 15, 4, 16, 14, 12, 7, 6, 10, 9],0.5139535069465637
[8, 16, 2, 1, 11, 7, 14, 9, 10, 5, 15, 4, 6, 3, 12, 13],0.6534883975982666
[10, 4, 5, 12, 13, 3, 7, 16, 2, 1, 9, 8, 6, 15, 14, 11],0.6325581669807434
[10, 4, 3, 2, 6, 11, 5, 7, 1, 13, 9, 15, 8, 16, 12, 14],0.5534883737564087
[6, 10, 3, 16, 15, 1, 14, 7, 13, 12, 4, 2, 5, 9, 8, 11],0.4883720874786377
[15, 12, 16, 14, 3, 7, 13, 6, 9, 1, 11, 8, 2, 10, 4, 5],0.7418604493141174
[7, 9, 16, 6, 2, 8, 1, 12, 3, 11, 13, 10, 15, 14, 4, 5],0.8023256063461304
[10, 2, 8, 6, 15, 12, 4, 7, 11, 16, 9, 5, 3, 13, 1, 14],0.5511627793312073
[7, 16, 4, 3, 12, 10, 11, 14, 8, 13, 5, 2, 1, 15, 6, 9],0.4116279184818268
[2, 8, 4, 7, 10, 9, 15, 16, 13, 11, 3, 1, 5, 6, 12, 14],0.6186046600341797
[8, 7, 11, 6, 16, 9, 4, 12, 2, 14, 1, 10, 15, 5, 3, 13],0.3046511709690094
[12, 1, 3, 6, 2, 7, 14, 10, 4, 9, 11, 13, 8, 5, 16, 15],0.4441860318183899
[2, 14, 9, 7, 3, 16, 12, 10, 13, 5, 15, 11, 4, 8, 1, 6],0.8023256063461304
[1, 11, 16, 7, 9, 3, 12, 2, 14, 8, 10, 15, 4, 5, 13, 6],0.46046510338783264
[14, 7, 8, 6, 10, 11, 13, 4, 9, 5, 2, 15, 16, 1, 3, 12],0.7441860437393188
[6, 16, 11, 5, 15, 8, 9, 12, 10, 1, 7, 4, 13, 3, 2, 14],0.604651153087616
[2, 9, 14, 12, 11, 5, 16, 1, 13, 6, 15, 8, 4, 10, 3, 7],0.5837209224700928
[4, 13, 15, 10, 16, 5, 1, 2, 3, 9, 11, 6, 12, 14, 8, 7],0.8116279244422913
[15, 14, 8, 6, 13, 7, 5, 10, 16, 12, 9, 1, 4, 3, 11, 2],0.5627906918525696
[14, 5, 2, 6, 13, 7, 12, 15, 1, 16, 11, 10, 4, 9, 8, 3],0.7279070019721985
[4, 3, 14, 10, 11, 6, 13, 5, 1, 9, 7, 2, 16, 15, 8, 12],0.6767441630363464
[4, 3, 15, 5, 8, 2, 12, 7, 16, 6, 11, 9, 14, 13, 10, 1],0.5744186043739319
[8, 6, 1, 2, 5, 11, 15, 3, 14, 13, 10, 12, 4, 16, 7, 9],0.48604652285575867
[7, 15, 9, 5, 2, 1, 8, 11, 10, 12, 6, 14, 13, 4, 16, 3],0.4232558012008667
[14, 16, 3, 4, 5, 15, 8, 6, 9, 2, 1, 10, 11, 7, 13, 12],0.5441860556602478
[12, 3, 7, 16, 14, 11, 2, 6, 8, 10, 5, 15, 9, 13, 4, 1],0.7186046242713928
[14, 4, 8, 10, 15, 6, 13, 16, 2, 11, 5, 3, 7, 9, 1, 12],0.669767439365387
[13, 9, 10, 12, 11, 5, 7, 15, 1, 8, 16, 4, 2, 14, 3, 6],0.6348837018013
[6, 13, 9, 1, 4, 3, 15, 12, 2, 8, 5, 14, 10, 11, 16, 7],0.4790697693824768
[13, 11, 1, 3, 14, 16, 7, 15, 4, 12, 8, 6, 9, 5, 2, 10],0.3069767355918884
[6, 8, 5, 15, 4, 11, 2, 3, 16, 14, 1, 9, 12, 7, 13, 10],0.5441860556602478
[14, 9, 5, 6, 8, 7, 10, 1, 11, 2, 16, 13, 4, 15, 3, 12],0.5767441987991333
[2, 15, 8, 10, 4, 12, 9, 6, 13, 11, 14, 16, 3, 1, 5, 7],0.4581395387649536
[6, 12, 11, 3, 10, 7, 5, 13, 4, 14, 1, 16, 8, 9, 2, 15],0.6674418449401855
[15, 3, 5, 8, 12, 6, 2, 16, 10, 11, 4, 9, 14, 1, 13, 7],0.7720929980278015
[14, 7, 15, 2, 5, 13, 9, 4, 16, 1, 3, 11, 10, 12, 8, 6],0.7837209105491638
[15, 1, 10, 11, 8, 12, 9, 3, 4, 7, 14, 5, 16, 6, 13, 2],0.6116279363632202
[5, 13, 6, 2, 12, 3, 10, 9, 16, 4, 14, 1, 8, 11, 7, 15],0.46279069781303406
[11, 15, 4, 10, 2, 16, 12, 5, 14, 7, 3, 8, 6, 1, 9, 13],0.5813953280448914
[5, 3, 10, 9, 7, 13, 11, 12, 16, 15, 1, 2, 8, 14, 6, 4],0.7720929980278015
[8, 14, 4, 3, 12, 2, 10, 15, 11, 5, 7, 16, 13, 9, 6, 1],0.7511627674102783
[15, 14, 12, 16, 3, 9, 10, 1, 8, 2, 5, 13, 6, 7, 11, 4],0.48604652285575867
[15, 13, 7, 6, 12, 9, 10, 16, 8, 14, 5, 3, 2, 11, 1, 4],0.800000011920929
[6, 10, 2, 4, 8, 13, 9, 1, 3, 11, 7, 16, 14, 15, 12, 5],0.760465145111084
[10, 2, 11, 6, 8, 16, 1, 5, 13, 4, 3, 14, 9, 12, 7, 15],0.5186046361923218
[16, 6, 14, 1, 9, 8, 13, 4, 5, 7, 12, 15, 3, 2, 10, 11],0.5465116500854492
[4, 5, 7, 13, 14, 16, 2, 8, 3, 9, 12, 11, 6, 1, 10, 15],0.630232572555542
[3, 2, 9, 8, 4, 16, 11, 5, 13, 6, 10, 12, 14, 15, 1, 7],0.7139534950256348
[14, 9, 1, 10, 15, 5, 3, 16, 11, 12, 8, 4, 13, 2, 7, 6],0.7023255825042725
[9, 11, 15, 4, 16, 10, 5, 2, 13, 12, 8, 7, 3, 1, 14, 6],0.6395348906517029
[4, 9, 12, 5, 16, 13, 7, 15, 8, 10, 6, 1, 11, 3, 2, 14],0.5046511888504028
[2, 10, 6, 1, 5, 12, 14, 4, 8, 13, 9, 3, 11, 15, 7, 16],0.4465116262435913
[2, 4, 13, 12, 3, 8, 6, 1, 11, 9, 14, 10, 5, 7, 15, 16],0.6441860198974609
[11, 4, 14, 9, 16, 2, 5, 10, 13, 6, 8, 3, 1, 12, 7, 15],0.5418604612350464
[10, 2, 15, 11, 1, 5, 16, 6, 8, 12, 7, 3, 9, 13, 4, 14],0.5883721113204956
[15, 13, 14, 2, 5, 1, 4, 10, 11, 8, 9, 16, 7, 12, 6, 3],0.569767415523529
[5, 15, 3, 7, 1, 14, 13, 8, 9, 16, 10, 6, 11, 2, 4, 12],0.739534854888916
[9, 12, 13, 3, 11, 8, 14, 5, 2, 7, 6, 15, 1, 16, 10, 4],0.6674418449401855
[5, 15, 13, 8, 11, 2, 10, 3, 6, 7, 9, 1, 12, 16, 4, 14],0.569767415523529
[3, 5, 1, 9, 16, 10, 14, 15, 7, 12, 11, 6, 4, 13, 8, 2],0.6627907156944275
[16, 8, 3, 4, 1, 7, 12, 14, 10, 5, 2, 11, 9, 15, 6, 13],0.7255814075469971
[8, 16, 5, 2, 11, 15, 13, 10, 1, 4, 3, 9, 14, 7, 6, 12],0.4441860318183899
[2, 7, 13, 9, 4, 6, 15, 8, 14, 3, 10, 16, 12, 5, 11, 1],0.565116286277771
[7, 13, 11, 6, 14, 9, 5, 2, 1, 10, 4, 12, 8, 3, 16, 15],0.44186046719551086
[1, 10, 5, 4, 9, 3, 2, 8, 15, 16, 12, 14, 11, 7, 6, 13],0.6325581669807434
[16, 3, 9, 5, 6, 11, 13, 4, 7, 15, 12, 1, 10, 14, 8, 2],0.695348858833313
[1, 15, 11, 13, 12, 8, 4, 10, 14, 6, 2, 5, 3, 16, 9, 7],0.4976744055747986
[5, 12, 9, 14, 7, 11, 8, 6, 2, 3, 16, 10, 15, 4, 13, 1],0.5930232405662537
[12, 1, 15, 9, 3, 4, 8, 7, 11, 5, 16, 6, 10, 14, 13, 2],0.5837209224700928
[11, 4, 10, 13, 16, 8, 2, 9, 15, 14, 6, 1, 3, 7, 12, 5],0.4883720874786377
[10, 9, 2, 3, 11, 14, 15, 6, 4, 8, 12, 13, 5, 7, 1, 16],0.4767441749572754
[10, 3, 1, 14, 16, 8, 12, 15, 9, 4, 6, 7, 2, 11, 5, 13],0.4488372206687927
[10, 12, 9, 14, 4, 15, 8, 13, 16, 6, 7, 2, 11, 5, 3, 1],0.6418604850769043
[9, 7, 10, 12, 13, 2, 11, 14, 16, 4, 5, 6, 1, 15, 8, 3],0.7232558131217957
[2, 10, 14, 9, 1, 15, 12, 8, 16, 11, 3, 7, 6, 13, 5, 4],0.6279069781303406
[2, 9, 11, 3, 6, 5, 4, 14, 8, 10, 15, 13, 12, 1, 7, 16],0.539534866809845
[11, 3, 16, 7, 6, 13, 10, 14, 8, 5, 4, 1, 15, 12, 2, 9],0.604651153087616
[14, 13, 1, 6, 7, 8, 11, 16, 12, 5, 15, 2, 10, 4, 9, 3],0.7534883618354797
[3, 2, 1, 7, 6, 5, 4, 9, 16, 11, 8, 13, 12, 10, 14, 15],0.5837209224700928
[13, 6, 3, 10, 9, 12, 2, 1, 16, 8, 15, 11, 14, 4, 5, 7],0.5209302306175232
[11, 5, 9, 13, 15, 2, 3, 7, 14, 6, 10, 16, 8, 1, 4, 12],0.7883720993995667
[12, 16, 13, 1, 9, 7, 11, 10, 3, 6, 4, 2, 14, 15, 5, 8],0.48139533400535583
[12, 1, 14, 9, 8, 10, 6, 13, 3, 15, 2, 16, 4, 5, 11, 7],0.4883720874786377
[12, 15, 7, 5, 3, 4, 14, 11, 9, 1, 2, 16, 13, 6, 8, 10],0.7279070019721985
[3, 4, 13, 7, 11, 5, 10, 8, 15, 14, 1, 9, 2, 6, 16, 12],0.48139533400535583
[4, 6, 3, 1, 9, 15, 10, 16, 7, 11, 5, 8, 12, 2, 14, 13],0.5953488349914551
[12, 13, 4, 1, 9, 10, 8, 3, 15, 5, 2, 11, 16, 14, 6, 7],0.695348858833313
[1, 9, 11, 8, 4, 7, 12, 3, 14, 2, 15, 16, 13, 5, 6, 10],0.4883720874786377
[7, 10, 12, 1, 11, 4, 13, 6, 8, 3, 15, 16, 14, 2, 9, 5],0.40697672963142395
[11, 10, 9, 14, 7, 16, 5, 12, 3, 2, 13, 1, 4, 15, 8, 6],0.539534866809845
[4, 15, 2, 16, 11, 9, 8, 6, 3, 5, 12, 1, 14, 13, 7, 10],0.5302325487136841
[6, 2, 3, 16, 4, 7, 1, 11, 13, 10, 14, 12, 5, 15, 8, 9],0.49534884095191956
[11, 4, 9, 3, 12, 2, 14, 6, 7, 16, 1, 15, 13, 5, 8, 10],0.5441860556602478
[4, 10, 13, 5, 12, 1, 9, 16, 3, 11, 2, 14, 8, 6, 15, 7],0.6930232644081116
[12, 11, 2, 1, 15, 5, 4, 13, 16, 7, 6, 14, 3, 10, 8, 9],0.7511627674102783
[14, 13, 3, 1, 6, 2, 10, 9, 5, 11, 16, 4, 7, 8, 15, 12],0.6325581669807434
[15, 8, 16, 10, 3, 6, 12, 7, 14, 1, 5, 11, 13, 4, 2, 9],0.7302325367927551
[16, 2, 11, 5, 9, 12, 4, 13, 7, 10, 14, 6, 8, 1, 3, 15],0.6441860198974609
[3, 7, 5, 15, 14, 12, 1, 16, 8, 9, 2, 6, 13, 10, 11, 4],0.5069767236709595
[15, 5, 4, 9, 10, 2, 13, 7, 16, 8, 3, 12, 11, 1, 14, 6],0.6790697574615479
[6, 2, 15, 10, 5, 16, 13, 11, 9, 1, 8, 7, 3, 14, 12, 4],0.6744186282157898
[8, 10, 13, 16, 12, 4, 5, 1, 3, 2, 11, 7, 9, 14, 15, 6],0.7744185924530029
[3, 14, 2, 10, 4, 12, 9, 11, 5, 8, 1, 7, 13, 6, 16, 15],0.6186046600341797
[11, 2, 3, 12, 10, 14, 13, 16, 6, 15, 1, 9, 5, 8, 7, 4],0.7186046242713928
[3, 1, 5, 9, 7, 4, 16, 2, 8, 11, 14, 12, 6, 13, 15, 10],0.6116279363632202
